state,date,population,lpg_stock,water_level,food_stock
Andhra Pradesh,2024-01-16,134552857,7266,79,20588
Andhra Pradesh,2024-01-17,134552857,6732,82,20509
Andhra Pradesh,2024-01-18,134552857,7303,86,20326
Andhra Pradesh,2024-01-19,134552857,6797,83,19668
Andhra Pradesh,2024-01-20,134552857,7521,80,22074
Andhra Pradesh,2024-01-21,134552857,7572,81,18780
Andhra Pradesh,2024-01-22,134552857,6908,82,20116
Andhra Pradesh,2024-01-23,134552857,6666,79,19394
Andhra Pradesh,2024-01-24,134552857,6930,84,21239
Andhra Pradesh,2024-01-25,134552857,7291,86,19115
Andhra Pradesh,2024-01-26,134552857,6772,78,19791
Andhra Pradesh,2024-01-27,134552857,6798,87,21479
Andhra Pradesh,2024-01-28,134552857,7455,86,21316
Andhra Pradesh,2024-01-29,134552857,7213,78,21756
Andhra Pradesh,2024-01-30,134552857,7108,78,19510
Andhra Pradesh,2024-01-31,134552857,7018,85,18498
Andhra Pradesh,2024-02-01,134552857,7307,86,19517
Andhra Pradesh,2024-02-02,134552857,7150,87,20538
Andhra Pradesh,2024-02-03,134552857,7273,81,18700
Andhra Pradesh,2024-02-04,134552857,7061,78,20865
Andhra Pradesh,2024-02-05,134552857,7100,79,21248
Andhra Pradesh,2024-02-06,134552857,7579,80,20441
Andhra Pradesh,2024-02-07,134552857,6669,82,20072
Andhra Pradesh,2024-02-08,134552857,6953,77,18754
Andhra Pradesh,2024-02-09,134552857,7196,79,20008
Andhra Pradesh,2024-02-10,134552857,7417,85,19040
Andhra Pradesh,2024-02-11,134552857,6612,83,21102
Andhra Pradesh,2024-02-12,134552857,7003,83,21452
Andhra Pradesh,2024-02-13,134552857,7472,81,20310
Andhra Pradesh,2024-02-14,134552857,6711,82,19291
Andhra Pradesh,2024-02-15,134552857,6797,80,19114
Andhra Pradesh,2024-02-16,134552857,7009,82,19705
Andhra Pradesh,2024-02-17,134552857,6900,84,21255
Andhra Pradesh,2024-02-18,134552857,7413,79,18918
Andhra Pradesh,2024-02-19,134552857,6978,78,22168
Andhra Pradesh,2024-02-20,134552857,6854,79,20095
Andhra Pradesh,2024-02-21,134552857,6666,87,18778
Andhra Pradesh,2024-02-22,134552857,6947,77,21867
Andhra Pradesh,2024-02-23,134552857,7167,82,20640
Andhra Pradesh,2024-02-24,134552857,6668,85,21387
Andhra Pradesh,2024-02-25,134552857,7089,83,19111
Andhra Pradesh,2024-02-26,134552857,7250,81,21922
Andhra Pradesh,2024-02-27,134552857,7102,87,20505
Andhra Pradesh,2024-02-28,134552857,6670,79,20006
Andhra Pradesh,2024-02-29,134552857,6702,78,19147
Himachal Pradesh,2024-01-01,6011498,8488,55,41629
Himachal Pradesh,2024-01-02,6011498,8161,60,40842
Himachal Pradesh,2024-01-03,6011498,8349,56,42996
Himachal Pradesh,2024-01-04,6011498,8927,55,41076
Himachal Pradesh,2024-01-05,6011498,8641,63,39450
Himachal Pradesh,2024-01-06,6011498,8432,62,42204
Himachal Pradesh,2024-01-07,6011498,8210,58,42393
Himachal Pradesh,2024-01-08,6011498,8414,58,42459
Himachal Pradesh,2024-01-09,6011498,8563,56,41679
Himachal Pradesh,2024-01-10,6011498,8217,61,40826
Himachal Pradesh,2024-01-11,6011498,8895,58,43049
Himachal Pradesh,2024-01-12,6011498,8098,55,42057
Himachal Pradesh,2024-01-13,6011498,8801,62,41844
Himachal Pradesh,2024-01-14,6011498,8653,55,41152
Himachal Pradesh,2024-01-15,6011498,8849,60,41237
Himachal Pradesh,2024-01-16,6011498,8539,55,39585
Himachal Pradesh,2024-01-17,6011498,8438,60,42499
Himachal Pradesh,2024-01-18,6011498,8670,54,42413
Himachal Pradesh,2024-01-19,6011498,8003,64,40245
Himachal Pradesh,2024-01-20,6011498,8641,60,41486
Himachal Pradesh,2024-01-21,6011498,8070,63,41596
Himachal Pradesh,2024-01-22,6011498,8478,57,42532
Himachal Pradesh,2024-01-23,6011498,8542,55,41433
Himachal Pradesh,2024-01-24,6011498,8800,62,41369
Himachal Pradesh,2024-01-25,6011498,7981,60,40015
Himachal Pradesh,2024-01-26,6011498,8150,62,43106
Himachal Pradesh,2024-01-27,6011498,8264,56,40060
Himachal Pradesh,2024-01-28,6011498,8552,58,39760
Himachal Pradesh,2024-01-29,6011498,8004,61,41794
Himachal Pradesh,2024-01-30,6011498,8230,59,39638
Himachal Pradesh,2024-01-31,6011498,8542,57,40793
Himachal Pradesh,2024-02-01,6011498,8211,59,42468
Himachal Pradesh,2024-02-02,6011498,8688,56,42115
Himachal Pradesh,2024-02-03,6011498,8632,56,41058
Himachal Pradesh,2024-02-04,6011498,8628,60,39726
Himachal Pradesh,2024-02-05,6011498,8162,60,40959
Himachal Pradesh,2024-02-06,6011498,8157,63,39628
Himachal Pradesh,2024-02-07,6011498,8345,58,39414
Himachal Pradesh,2024-02-08,6011498,8815,56,41837
Himachal Pradesh,2024-02-09,6011498,8900,60,41454
Himachal Pradesh,2024-02-10,6011498,8819,54,43237
Himachal Pradesh,2024-02-11,6011498,8365,62,42570
Himachal Pradesh,2024-02-12,6011498,8216,63,40804
Himachal Pradesh,2024-02-13,6011498,8362,64,41244
Himachal Pradesh,2024-02-14,6011498,8469,56,42087
Himachal Pradesh,2024-02-15,6011498,8814,58,41094
Himachal Pradesh,2024-02-16,6011498,8813,60,43131
Himachal Pradesh,2024-02-17,6011498,8407,63,40900
Himachal Pradesh,2024-02-18,6011498,8441,63,42609
Himachal Pradesh,2024-02-19,6011498,8654,57,40872
Himachal Pradesh,2024-02-20,6011498,8349,63,39314
Himachal Pradesh,2024-02-21,6011498,7983,64,39317
Himachal Pradesh,2024-02-22,6011498,8852,59,42657
Himachal Pradesh,2024-02-23,6011498,8584,64,42148
Himachal Pradesh,2024-02-24,6011498,8357,57,40781
Himachal Pradesh,2024-02-25,6011498,8081,63,40763
Himachal Pradesh,2024-02-26,6011498,8023,61,43286
Himachal Pradesh,2024-02-27,6011498,7988,56,40728
Himachal Pradesh,2024-02-28,6011498,8895,60,41333
Himachal Pradesh,2024-02-29,6011498,8767,57,39780
Uttarakhand,2024-01-01,184166285,5454,65,35954
Uttarakhand,2024-01-02,184166285,5958,63,35153
Uttarakhand,2024-01-03,184166285,6122,63,33105
Uttarakhand,2024-01-04,184166285,5521,67,32244
Uttarakhand,2024-01-05,184166285,5964,62,35626
Uttarakhand,2024-01-06,184166285,5743,60,35282
Uttarakhand,2024-01-07,184166285,5673,65,34282
Uttarakhand,2024-01-08,184166285,5737,61,32228
Uttarakhand,2024-01-09,184166285,5609,66,32253
Uttarakhand,2024-01-10,184166285,5670,58,32653
Uttarakhand,2024-01-11,184166285,6043,64,34761
Uttarakhand,2024-01-12,184166285,5860,62,32923
Uttarakhand,2024-01-13,184166285,5570,68,33360
Uttarakhand,2024-01-14,184166285,5380,60,35982
Uttarakhand,2024-01-15,184166285,5770,64,34867
Uttarakhand,2024-01-16,184166285,6223,63,34610
Uttarakhand,2024-01-17,184166285,5234,65,35943
Uttarakhand,2024-01-18,184166285,5550,61,34412
Uttarakhand,2024-01-19,184166285,6198,64,34797
Uttarakhand,2024-01-20,184166285,5270,64,32588
Uttarakhand,2024-01-21,184166285,5708,65,33100
Uttarakhand,2024-01-22,184166285,6098,61,34540
Uttarakhand,2024-01-23,184166285,6220,58,33562
Uttarakhand,2024-01-24,184166285,5768,61,32788
Uttarakhand,2024-01-25,184166285,5848,61,34856
Uttarakhand,2024-01-26,184166285,5439,60,35848
Uttarakhand,2024-01-27,184166285,5784,58,36041
Uttarakhand,2024-01-28,184166285,5511,62,35772
Uttarakhand,2024-01-29,184166285,6071,58,33248
Uttarakhand,2024-01-30,184166285,5660,59,34244
Uttarakhand,2024-01-31,184166285,5973,59,34323
Uttarakhand,2024-02-01,184166285,6115,62,35462
Uttarakhand,2024-02-02,184166285,5982,63,32525
Uttarakhand,2024-02-03,184166285,6056,59,33948
Uttarakhand,2024-02-04,184166285,6144,63,32792
Uttarakhand,2024-02-05,184166285,6183,65,33311
Uttarakhand,2024-02-06,184166285,5606,58,32467
Uttarakhand,2024-02-07,184166285,5250,64,32606
Uttarakhand,2024-02-08,184166285,6167,58,33934
Uttarakhand,2024-02-09,184166285,5678,59,35933
Uttarakhand,2024-02-10,184166285,5274,68,34325
Uttarakhand,2024-02-11,184166285,5877,63,32900
Uttarakhand,2024-02-12,184166285,5978,63,33511
Uttarakhand,2024-02-13,184166285,5469,68,34939
Uttarakhand,2024-02-14,184166285,5619,67,35490
Uttarakhand,2024-02-15,184166285,6131,58,35083
Uttarakhand,2024-02-16,184166285,6009,65,34386
Uttarakhand,2024-02-17,184166285,5679,67,34277
Uttarakhand,2024-02-18,184166285,5978,58,33520
Uttarakhand,2024-02-19,184166285,5409,68,35877
Uttarakhand,2024-02-20,184166285,5344,65,32303
Uttarakhand,2024-02-21,184166285,5274,66,32674
Uttarakhand,2024-02-22,184166285,5280,68,32211
Uttarakhand,2024-02-23,184166285,6116,58,33103
Uttarakhand,2024-02-24,184166285,5240,62,33197
Uttarakhand,2024-02-25,184166285,5449,64,34609
Uttarakhand,2024-02-26,184166285,5870,61,32362
Uttarakhand,2024-02-27,184166285,5913,58,34045
Uttarakhand,2024-02-28,184166285,5623,68,33402
Uttarakhand,2024-02-29,184166285,5587,61,32987
Goa,2024-01-01,148590959,7790,73,27101
Goa,2024-01-02,148590959,7613,68,29521
Goa,2024-01-03,148590959,7812,77,29655
Goa,2024-01-04,148590959,7669,74,28693
Goa,2024-01-05,148590959,8487,72,27008
Goa,2024-01-06,148590959,7844,71,28803
Goa,2024-01-07,148590959,7865,71,27000
Goa,2024-01-08,148590959,8186,78,29623
Goa,2024-01-09,148590959,8012,73,25962
Goa,2024-01-10,148590959,7771,73,29184
Goa,2024-01-11,148590959,8351,68,26407
Goa,2024-01-12,148590959,7607,73,28234
Goa,2024-01-13,148590959,7773,72,29669
Goa,2024-01-14,148590959,7762,72,28915
Goa,2024-01-15,148590959,8358,76,26868
Goa,2024-01-16,148590959,8348,78,27408
Goa,2024-01-17,148590959,8047,70,29529
Goa,2024-01-18,148590959,7704,71,29516
Goa,2024-01-19,148590959,8424,70,25926
Goa,2024-01-20,148590959,7660,75,28889
Goa,2024-01-21,148590959,7994,73,26295
Goa,2024-01-22,148590959,7760,76,28422
Goa,2024-01-23,148590959,8454,68,27525
Goa,2024-01-24,148590959,7778,69,27699
Goa,2024-01-25,148590959,7795,76,27598
Goa,2024-01-26,148590959,7574,71,25976
Goa,2024-01-27,148590959,7598,76,26969
Goa,2024-01-28,148590959,8030,76,26772
Goa,2024-01-29,148590959,8455,76,29633
Goa,2024-01-30,148590959,7677,74,26255
Goa,2024-01-31,148590959,7941,69,28470
Goa,2024-02-01,148590959,7756,72,28303
Goa,2024-02-02,148590959,8384,69,28895
Goa,2024-02-03,148590959,8288,76,29615
Goa,2024-02-04,148590959,7751,74,27124
Goa,2024-02-05,148590959,8188,78,27792
Goa,2024-02-06,148590959,7917,72,26269
Goa,2024-02-07,148590959,7897,68,27204
Goa,2024-02-08,148590959,7585,74,28291
Goa,2024-02-09,148590959,8476,77,27723
Goa,2024-02-10,148590959,8058,78,25983
Goa,2024-02-11,148590959,8165,76,26776
Goa,2024-02-12,148590959,7898,75,29586
Goa,2024-02-13,148590959,8298,78,26800
Goa,2024-02-14,148590959,8508,76,26390
Goa,2024-02-15,148590959,7976,75,28139
Goa,2024-02-16,148590959,8487,71,29393
Goa,2024-02-17,148590959,7845,74,27263
Goa,2024-02-18,148590959,7575,73,26385
Goa,2024-02-19,148590959,8248,73,27256
Goa,2024-02-20,148590959,7755,76,26916
Goa,2024-02-21,148590959,7748,72,27335
Goa,2024-02-22,148590959,8109,70,26229
Goa,2024-02-23,148590959,7953,71,25830
Goa,2024-02-24,148590959,8412,72,26002
Goa,2024-02-25,148590959,7889,76,27377
Goa,2024-02-26,148590959,7594,73,29045
Goa,2024-02-27,148590959,8338,69,28415
Goa,2024-02-28,148590959,7753,76,28185
Goa,2024-02-29,148590959,7981,75,27213
Tripura,2024-01-01,15381393,8995,56,37360
Tripura,2024-01-02,15381393,9513,62,37635
Tripura,2024-01-03,15381393,9452,57,37426
Tripura,2024-01-04,15381393,8823,57,35420
Tripura,2024-01-05,15381393,8793,64,34766
Tripura,2024-01-06,15381393,9025,57,34492
Tripura,2024-01-07,15381393,8718,62,36298
Tripura,2024-01-08,15381393,9323,66,34563
Tripura,2024-01-09,15381393,9428,61,35275
Tripura,2024-01-10,15381393,9418,57,33953
Tripura,2024-01-11,15381393,8738,59,36516
Tripura,2024-01-12,15381393,9134,62,37484
Tripura,2024-01-13,15381393,9624,59,35364
Tripura,2024-01-14,15381393,9397,63,37149
Tripura,2024-01-15,15381393,9112,65,35506
Tripura,2024-01-16,15381393,8922,59,34763
Tripura,2024-01-17,15381393,9388,61,34354
Tripura,2024-01-18,15381393,9158,62,34511
Tripura,2024-01-19,15381393,9155,56,36230
Tripura,2024-01-20,15381393,9550,59,36036
Tripura,2024-01-21,15381393,9194,64,35584
Tripura,2024-01-22,15381393,9417,62,35314
Tripura,2024-01-23,15381393,8883,64,33909
Tripura,2024-01-24,15381393,9200,59,36950
Tripura,2024-01-25,15381393,9185,59,36490
Tripura,2024-01-26,15381393,8732,59,34023
Tripura,2024-01-27,15381393,9230,59,36336
Tripura,2024-01-28,15381393,9346,63,34931
Tripura,2024-01-29,15381393,9312,59,35582
Tripura,2024-01-30,15381393,9535,56,36027
Tripura,2024-01-31,15381393,9194,56,34829
Tripura,2024-02-01,15381393,9290,59,35461
Tripura,2024-02-02,15381393,9579,64,36553
Tripura,2024-02-03,15381393,8686,56,36500
Tripura,2024-02-04,15381393,9109,62,34589
Tripura,2024-02-05,15381393,9193,61,35246
Tripura,2024-02-06,15381393,9604,59,34643
Tripura,2024-02-07,15381393,8650,57,37018
Tripura,2024-02-08,15381393,9409,66,36378
Tripura,2024-02-09,15381393,8928,57,35373
Tripura,2024-02-10,15381393,8911,64,37140
Tripura,2024-02-11,15381393,8875,63,34217
Tripura,2024-02-12,15381393,9141,58,36247
Tripura,2024-02-13,15381393,8664,59,35631
Tripura,2024-02-14,15381393,9264,59,36874
Tripura,2024-02-15,15381393,8883,58,36815
Tripura,2024-02-16,15381393,8836,63,35573
Tripura,2024-02-17,15381393,8882,66,34129
Tripura,2024-02-18,15381393,9072,62,37089
Tripura,2024-02-19,15381393,9625,61,36839
Tripura,2024-02-20,15381393,9412,65,34142
Tripura,2024-02-21,15381393,9075,62,36773
Tripura,2024-02-22,15381393,8955,57,35260
Tripura,2024-02-23,15381393,9156,57,37393
Tripura,2024-02-24,15381393,8920,59,37547
Tripura,2024-02-25,15381393,9074,64,36440
Tripura,2024-02-26,15381393,9417,61,35296
Tripura,2024-02-27,15381393,8962,66,34728
Tripura,2024-02-28,15381393,9297,58,35475
Tripura,2024-02-29,15381393,8988,60,36898
Meghalaya,2024-01-01,198879987,6307,55,49153
Meghalaya,2024-01-02,198879987,6662,53,50795
Meghalaya,2024-01-03,198879987,6976,57,52687
Meghalaya,2024-01-04,198879987,6691,61,50759
Meghalaya,2024-01-05,198879987,6936,60,52012
Meghalaya,2024-01-06,198879987,6249,52,51065
Meghalaya,2024-01-07,198879987,6344,56,52503
Meghalaya,2024-01-08,198879987,6869,52,50431
Meghalaya,2024-01-09,198879987,6896,62,52877
Meghalaya,2024-01-10,198879987,6802,53,52922
Meghalaya,2024-01-11,198879987,6880,58,50958
Meghalaya,2024-01-12,198879987,6384,52,49824
Meghalaya,2024-01-13,198879987,6560,53,52547
Meghalaya,2024-01-14,198879987,6299,58,52938
Meghalaya,2024-01-15,198879987,6704,54,49879
Meghalaya,2024-01-16,198879987,6916,58,51891
Meghalaya,2024-01-17,198879987,6481,61,49514
Meghalaya,2024-01-18,198879987,6796,53,50288
Meghalaya,2024-01-19,198879987,7046,62,50480
Meghalaya,2024-01-20,198879987,6230,52,52697
Meghalaya,2024-01-21,198879987,6535,54,51699
Meghalaya,2024-01-22,198879987,6444,62,51920
Meghalaya,2024-01-23,198879987,6471,56,50302
Meghalaya,2024-01-24,198879987,6525,58,53038
Meghalaya,2024-01-25,198879987,6178,52,49502
Meghalaya,2024-01-26,198879987,6875,56,51142
Meghalaya,2024-01-27,198879987,6121,56,50706
Meghalaya,2024-01-28,198879987,6910,60,51457
Meghalaya,2024-01-29,198879987,6339,61,51859
Meghalaya,2024-01-30,198879987,6965,53,49822
Meghalaya,2024-01-31,198879987,6692,52,49063
Meghalaya,2024-02-01,198879987,6377,57,51594
Meghalaya,2024-02-02,198879987,6519,61,49430
Meghalaya,2024-02-03,198879987,6219,57,52624
Meghalaya,2024-02-04,198879987,6349,53,50771
Meghalaya,2024-02-05,198879987,6817,56,49902
Meghalaya,2024-02-06,198879987,6388,55,51488
Meghalaya,2024-02-07,198879987,7078,56,52070
Meghalaya,2024-02-08,198879987,6272,57,49379
Meghalaya,2024-02-09,198879987,6634,62,50659
Meghalaya,2024-02-10,198879987,7037,60,49077
Meghalaya,2024-02-11,198879987,6130,58,50626
Meghalaya,2024-02-12,198879987,6228,52,49200
Meghalaya,2024-02-13,198879987,6676,61,51426
Meghalaya,2024-02-14,198879987,6669,59,51296
Meghalaya,2024-02-15,198879987,6289,56,50482
Meghalaya,2024-02-16,198879987,6645,61,51577
Meghalaya,2024-02-17,198879987,7098,53,52654
Meghalaya,2024-02-18,198879987,6545,52,52946
Meghalaya,2024-02-19,198879987,6388,58,51665
Meghalaya,2024-02-20,198879987,6944,57,52712
Meghalaya,2024-02-21,198879987,6725,54,49325
Meghalaya,2024-02-22,198879987,6712,55,52199
Meghalaya,2024-02-23,198879987,6577,57,52914
Meghalaya,2024-02-24,198879987,7035,55,52746
Meghalaya,2024-02-25,198879987,6529,55,52068
Meghalaya,2024-02-26,198879987,6646,60,50012
Meghalaya,2024-02-27,198879987,6308,57,51049
Meghalaya,2024-02-28,198879987,6310,61,50967
Meghalaya,2024-02-29,198879987,6966,52,51845
Manipur,2024-01-01,149374973,4366,82,27750
Manipur,2024-01-02,149374973,4701,87,27170
Manipur,2024-01-03,149374973,4216,84,25193
Manipur,2024-01-04,149374973,4770,88,27135
Manipur,2024-01-05,149374973,4576,87,27789
Manipur,2024-01-06,149374973,4923,82,26242
Manipur,2024-01-07,149374973,4125,88,27221
Manipur,2024-01-08,149374973,4913,87,26208
Manipur,2024-01-09,149374973,4297,84,27566
Manipur,2024-01-10,149374973,4942,88,27994
Manipur,2024-01-11,149374973,4435,86,28217
Manipur,2024-01-12,149374973,4183,90,27302
Manipur,2024-01-13,149374973,4733,89,28542
Manipur,2024-01-14,149374973,4899,90,28250
Manipur,2024-01-15,149374973,5049,82,28258
Manipur,2024-01-16,149374973,4456,89,25640
Manipur,2024-01-17,149374973,4660,88,24906
Manipur,2024-01-18,149374973,4540,88,25707
Manipur,2024-01-19,149374973,4276,89,27510
Manipur,2024-01-20,149374973,4707,91,27616
Manipur,2024-01-21,149374973,4131,90,27753
Manipur,2024-01-22,149374973,5049,83,25061
Manipur,2024-01-23,149374973,4938,90,27809
Manipur,2024-01-24,149374973,4821,82,28138
Manipur,2024-01-25,149374973,4776,92,28087
Manipur,2024-01-26,149374973,4870,82,27305
Manipur,2024-01-27,149374973,4882,85,26247
Manipur,2024-01-28,149374973,4309,82,26933
Manipur,2024-01-29,149374973,4759,85,26463
Manipur,2024-01-30,149374973,4467,92,24802
Manipur,2024-01-31,149374973,4186,82,26872
Manipur,2024-02-01,149374973,4342,89,24904
Manipur,2024-02-02,149374973,4627,82,26699
Manipur,2024-02-03,149374973,4347,86,25456
Manipur,2024-02-04,149374973,4564,83,28666
Manipur,2024-02-05,149374973,4671,90,26461
Manipur,2024-02-06,149374973,4081,82,27146
Manipur,2024-02-07,149374973,4678,83,27086
Manipur,2024-02-08,149374973,4449,85,26478
Manipur,2024-02-09,149374973,4753,88,26753
Manipur,2024-02-10,149374973,4717,83,27022
Manipur,2024-02-11,149374973,4812,86,24752
Manipur,2024-02-12,149374973,4130,86,27248
Manipur,2024-02-13,149374973,4621,86,27642
Manipur,2024-02-14,149374973,4946,92,27841
Manipur,2024-02-15,149374973,4362,92,26688
Manipur,2024-02-16,149374973,4515,86,27746
Manipur,2024-02-17,149374973,4196,90,27436
Manipur,2024-02-18,149374973,4449,92,27974
Manipur,2024-02-19,149374973,4348,92,26770
Manipur,2024-02-20,149374973,4731,90,27676
Manipur,2024-02-21,149374973,4084,91,26503
Manipur,2024-02-22,149374973,4717,82,28499
Manipur,2024-02-23,149374973,4874,86,25518
Manipur,2024-02-24,149374973,5023,84,25127
Manipur,2024-02-25,149374973,4466,86,28277
Manipur,2024-02-26,149374973,4833,89,25976
Manipur,2024-02-27,149374973,4359,84,27995
Manipur,2024-02-28,149374973,4907,86,27240
Manipur,2024-02-29,149374973,4312,92,26765
